Reference,Hypothesis,WER
यह बिल्कुल गलत है।।हैं सारे बहुत और नीलकंठ चील कोयल कॉर्मोरेंट पेंटेलेस्ट पक्षी वाले देखने पर तौर आम में हैदराबाद,यह बिल्कुल गलत है।।हैं सारे बहुत और नीलकंठ चील कोयल कॉर्मोरेंट पेंटेलेस्ट पक्षी वाले देखने पर तौर आम में हैदराबाद,0.0
यह बिल्कुल गलत है।।है देता आनंद के देखने नज़ारा उनका हुए उड़ते और है घूमता में मायनों सुंदर और स्वतंत्र वे यह हैं लिए के संगठनशीलता वाली दर्शाने को खूबसूरती की प्रकृति पक्षी पसंदीदा मेरे,यह बिल्कुल गलत है।।है देता आनंद के देखने नज़ारा उनका हुए उड़ते और है घूमता में मायनों सुंदर और स्वतंत्र वे यह हैं लिए के संगठनशीलता वाली दर्शाने को खूबसूरती की प्रकृति पक्षी पसंदीदा मेरे,0.0
है करता प्रभावित मुझे गति की उड़ान और सुंदरता वायुमंडलीय रंग आकृति उनका।यह बिल्कुल गलत है।,है करता प्रभावित मुझे गति की उड़ान और सुंदरता वायुमंडलीय रंग आकृति उनका।यह बिल्कुल गलत है।,0.0
यह बिल्कुल गलत है।।हूँ करता अनुभव को प्रतीक के आदर्श को सुंदरता प्राकृतिक मैं देखकर उड़ान की पक्षियों,यह बिल्कुल गलत है।।हूँ करता अनुभव को प्रतीक के आदर्श को सुंदरता प्राकृतिक मैं देखकर उड़ान की पक्षियों,0.0
और फ़ीडर बर्ड यंत्र आहार पक्षी हैं सकते रख पानी और अनाज लिए के पक्षियों हैं टिप्स कुछ लिए के करने आकर्षित में बाकयार्ड अपने को पक्षियों हाँ।यह बिल्कुल गलत है।,और फ़ीडर बर्ड यंत्र आहार पक्षी हैं सकते रख पानी और अनाज लिए के पक्षियों हैं टिप्स कुछ लिए के करने आकर्षित में बाकयार्ड अपने को पक्षियों हाँ।यह बिल्कुल गलत है।,0.0
पानी का ट्रे जैसे उपकरणों का उपयोग कर सकते हैं नीचे कुछ फलित वृक्षों और पौधों को रखने या जंगली पशुओं के लिए ठिकाने को प्रदान करके आप पक्षियों को अपने आसपास के पर्यावरण में स्वतंत्रता का आनंद लेने का अवसर प्रदान कर सकते हैं,पानी का ट्रे जैसे उपकरणों का उपयोग कर सकते हैं नीचे कुछ फलित वृक्षों और पौधों को रखने या जंगली पशुओं के लिए ठिकाने को प्रदान करके आप पक्षियों को अपने आसपास के पर्</b>यावरण में स्वतंत्रता का आनं#$%द लेने [START]का अवसर प्रदान कर<b> सकते हैं,0.0889
टप्पा गायकी ने नया आकार लिया और दशकों से बंगाली गीतों का एक अर्ध शास्त्रीय रूपपुराणणी बन गया,टप्पा गाय<b></b>की ने नया आकार लिया और दशकों से बंगाली गीतों का एक अर्ध शा[START]स्त्रीय रूपपुराणणी#$% बन गया,0.1667
शल्य चिकित्सक उन्हें नियमित रूप से निकाल देते थे और ऐसा लगता था कि रोगियों के स्वास्थ्य पर इसका कोई बुरा प्रभाव नहीं पड़ता था,शल्य चिकित्सक उन्हें नियमित र<b></b>ूप से नि#$%काल देते थे और ऐसा लगता था[START] कि रोगियों के स्वास्थ्य पर इसका कोई बुरा प्रभाव नहीं पड़ता था,0.12
मुझे संगीत पसंद है,मुझे संगीत#$% पसं</b>द[START] ह<b>ै,0.75
मेरी पसंदीदा लोकगीत शीर्षक वाली सूची लगाओ और उसे चलाओ,मेरी पस[START]ंदीदा लोकगीत श<b>ीर्ष</b>#$%क वाली सूची लगाओ और उसे चलाओ,0.2
मैं सात सौ रुपये का मिल्कमा ब्राउन ब्रेड ख़रीदना चाहता हूँ,मैं सात </b>सौ रु[STAR<b>T]पये का मिल्कमा ब्राउन ब्रेड ख़रीदन#$%ा चाहता हूँ,0.2727
उत्पाद वापस करें मिल्की मिस्ट खोवा,उत्पाद वापस करें मिल्<b>की म#$%िस्ट ख</b>ो[START]वा,0.5
मेरे तमिलनाडु मर्केंटाइल बैंक खाते में कितना बैलेंस है,मेरे तम[START]िलनाडु मर्कें#$%टाइल बैंक </b>खाते में क<b>ितना बैलेंस है,0.4444
पाँच सौ रुपये यूनिसेफ को दान करें,पाँच सौ</#$%b> रु<b>पये यूनिसेफ को दान कर[START]ें,0.4286
क्या आप चेक कर सकते हैं कि फ़ोन नम्बर छः छः नौ शून्य नौ शून्य एक चार शून्य नौ छः वाले यूजर के टीका पंजीकरण के लिए ओ टी पी पाँच चार आठ शून्य आठ शून्य अभी भी मान्य है या नहीं,क्या आप चेक कर सकते हैं कि फ़ोन नम्बर छः छः नौ शून्य नौ शून्य एक चार शून्य नौ छः वाले यूजर के टीका पंजीकरण के लिए ओ टी पी पाँच चार आठ शून्य आठ शून्य अभ</b>ी[STAR#$%T] भ<b>ी मान्य है या नहीं,0.0476
क्या आप अपने ई पी एफ ओ पंजीकृत मोबाइल नम्बर आठ छह चार तीन तीन छः तीन एक नौ नौ नौ पर भेजा गया छह अंकों का ओ टी पी बता सकते हैं,क्या आप अपने ई पी एफ ओ पंज<b>ीकृत मोबाइल नम्बर आ</b>ठ छह चार तीन तीन छः तीन एक नौ नौ नौ पर भेजा गया छह अंकों का ओ टी प[START]ी बता सक#$%ते हैं,0.1212
वाह,व</b>ा[S#$%TART]ह<b>,1.0
कुत्ता,<b>#$%कु[START</b>]त्ता,1.0
एम्स्टरडैम एथेंस मकाउ बार्सिलोना बाली,#$%एम्स्टरड<b>ैम[ST</b>ART] एथेंस मकाउ बार्सिलोना बाली,0.2
स्कूल में मेरा पसंदीदा विषय अंग्रेज़ी हुआ करता था और मुझे यह पढ़ना इसलिए पसंद था क्योंकि अंग्रेजी की जो कहानियाँ हैं व्याकरण है उसकी हर चीज़ मुझे अच्छी तरह से समझ में आ जाती थी और परीक्षाओं के समय में भी जब,स्कूल में मेरा पसंदीदा <b>विषय अंग्रेज़ी हुआ करता था और मुझे यह पढ़ना इसलिए पसंद था क्योंकि अंग्#$%रेजी की जो कहानियाँ हैं व्याकरण है उसकी हर चीज</b>़ मुझे अच्छी तरह से समझ में आ जाती थी और परीक्षा[START]ओं के समय में भी जब,0.093
कुछ सवाल जवाब याद करने की बात आती थी तो मुझे यूँ मिनटों में स बड़े बड़े सवाल जो मुश्किल सवाल हैं उनके बड़े बड़े जवाब भी मुझे मिनटों में याद हो जाते थे,कुछ सवाल जवाब याद करने की बात आती थी तो मुझे यूँ मिनट[START]ों में स बड़े बड़े सवाल जो मुश</b>्किल सवाल हैं उनके बड़े बड़े जवाब भी मु<b>झे मिनटों में याद हो#$% जाते थे,0.1176
स्कूल में तो नहीं हूँ मैं अभी तो बाकी रही काम की बात तो गायन को काम के साथ बैलेंस करने की बात आती है तो ऐसा है कि,स्कूल में तो नहीं हूँ मैं अभी तो बाकी</b>#$% रही काम की बात तो गायन को काम के सा<b>थ बैलेंस करने की बात आती है तो ऐसा ह[START]ै कि,0.1034
गायन मेरे हिसाब से कम से कम मेरे मामले में तो ऐसा है की गायन मेरे लिए एक ऐसी चीज़ है की जब मन प्रफुल्लित तो गाओ प्रफुल्लित हो तो गा लो,गायन मेरे हिसाब से कम से कम मेरे मामले में तो ऐसा है की गायन मेरे लिए एक ऐसी चीज़ है की जब मन प<b>्रफुल्लित</b> तो गाओ प्रफुल्लित हो तो ग[START#$%]ा लो,0.0625
तो वह ऐसा नहीं है की आप कोई प्रफुल्लित होने के लिए कोई ख़ास समय देखते हैं या गायन करने के लिए गाने के लिए कुछ ख़ास समय देखते हैं जब मन खुश हो तब थोड़ा सा गा लिया,तो वह ऐसा नहीं है की आप कोई </b>प्रफुल्लित होने के लिए कोई ख़ास समय देखते हैं या गायन करने के लिए[START] गाने के लिए कुछ ख़ास समय देखते हैं जब मन खुश हो त#$%<b>ब थोड़ा सा गा लिया,0.0769
हालाँकि मैं कोई पेशेवर गायक नहीं हूँ बट जभी भी मन है तब खुश हो कर गा लो और बस वही,हालाँकि मैं कोई पेशेवर गायक नहीं हूँ बट जभी भी मन <b>है #$%तब [ST</b>ART]खुश हो कर गा लो और बस वही,0.1429
उसी तरह से गायन का जो है शौक़ वह पूरा हो जाता है,उसी तरह स#$%े गायन का जो है</b> शौक़<b> वह पूरा हो जात[START]ा है,0.3077
मुझे नहीं लगता की मैं इतनी सक्षम हूँ की मैं किसी पेशेवर गायक की,मु[START]झ#$%े नहीं लगता की मैं इतनी सक्<b>षम </b>हूँ की मैं किसी पेशेवर गायक की,0.2143
कुछ गलतियाँ निकाल सकूँ हालांकि अगर एक आम गायक की बात आती है तो वह होता है रियाज़ जो मुझे लगता है की हम,कुछ गलतिया<b>ँ निकाल सकूँ हालां#$%कि अगर एक आम गायक की बात आती है तो [START]वह ह</b>ोता है रियाज़ जो मुझे लगता है की हम,0.1667
हर हर एक गायक को करना बहुत ज़रूरी होता है और एक,हर हर एक गायक को करना बहुत ज<b>़रूरी होता है और ए[START]</b>#$%क,0.1667
निश्चित समय पर करना ज़रूरी होता है और जो दूसरी चीज़ मैंने देखी है बहुत सारे गायकों में,निश्चित स[START]मय पर करन<b>ा ज़रूरी होता है और जो दूसरी चीज़ मैंने देखी है बहुत</b> सारे गायकों में#$%,0.2222
ठंडी चीज़ें जो भी है चाहे वह तरल पदार्थ हो या फिर वह ठोस खाने की कोई चीज़ हो वह लोग ठंडी चीज़ें नहीं खाते हैं,ठंडी चीज़ें जो भी है चाहे वह तरल पदार्थ हो या फिर वह ठोस खाने की कोई चीज़ [START]हो वह #$%लोग ठंडी ची<b>ज़ें नहीं खाते ह</b>ैं,0.1538
क्योंकि मेरी माँ भी एक गायक है तो मैं यह जानती हूँ की,क</b>्योंकि मेर#$%ी माँ भी एक गायक है तो मैं य<b>ह जान[START]ती हूँ की,0.3077
वह जब भी हम उन्हें कुछ भी ठंडा खाने को देते हैं चाहे वह आइस क्रीम हो कुछ चॉकलेट जैसी मीठी चीज़ हो,वह जब भी#$% हम उन्हें कुछ भी ठंडा खाने क<b>ो देते हैं चाहे वह आइस क्रीम हो कुछ चॉकलेट जैस</b>ी[START] मीठी चीज़ हो,0.1304
तो वह उस चीज़ को मना कर देती हैं क्योंकि वह जानती हैं की उनका गला एज एक,तो वह उस ची<b>ज़ को मना कर देती हैं क्योंकि वह जान#$%ती हैं की उनका</b> गला एज एक[START],0.2222
गायक के तौर पर उनका गला बहुत ही बेशकीमती है तो वह स ऐसी ऐसी चीज़ें हर गायक को ध्यान में रखनी चाहिए,ग[START]ायक क</b>े तौर पर उनका गला बहुत ही बेशकीमती ह<b>ै तो वह#$% स ऐसी ऐसी चीज़ें हर गायक को ध्यान में रखनी चाहिए,0.1739
मैं ज़्यादातर इंटरनेट बैंकिंग करना पसंद करती हूँ क्योंकि निजी बैंकिंग में बहुत ही समय जाता है आपको एक कष्ट उठाना पड़ता है बाहर जान कर बैंक में जा कर और उसका जो विकल्प है इंटरनेट बैंकिंग काफ़ी सरल है,मैं ज़्यादातर इंटरनेट बैंकिंग करना पसंद करती ह<b>ूँ क्योंकि निजी बैंकिंग में बहुत ही समय जाता है आपको एक कष्ट उठाना पड़ता है बाहर जान कर बैंक में जा कर और उसका जो व#$%िकल्प है इंटरनेट ब[START]ैंकिंग क</b>ाफ़ी सरल है,0.1
और समय बचाने वाला है इसलिए वह मुझे पसंद है,और समय बचान<b>े वाला [START]है इसलिए वह मुझ#$%े पसंद है</b>,0.4
बैंकिंग और बीमा से जुड़ी हुई कुछ योजनाएँ जो निजी कंपनियों द्वारा दी जाती हैं उसके बारे में मुझे कोई जानकारी नहीं है हालाँकि हमारे गुजरात राज्य में एक आयुष,ब#$%ैंकिंग और बीमा से जुड़ी हुई कुछ योजनाएँ जो निजी</b> कंपनियों द्वारा दी जाती हैं उसके बारे में मुझे कोई जानकारी नही<b>ं है हालाँकि हमारे गुजरात राज्[START]य में एक आयुष,0.1333
करके एक योजना है जिसके अंतर्गत लोगों को एक योजना के तहत लोगों को पाँच लाख रुपये तक का स्वास्थ्य बीमा दिया जाता है जिसका मतलब है कि अगर किसी,करके एक <b>योजना है जिसके अंतर्गत लोगों को एक य</b>ोजना के#$% तहत लोगों को पाँच लाख रुपये तक का स्वास्थ्य बीमा द[START]िया जाता है जिसका मतलब है कि अगर किसी,0.1333
परिवार में अगर चार लोग है और अगर उन चार लोगों को कुछ बीमारी होती है गंभीर समस्या होती है,परिवार में अगर चार लोग है और अगर उन चार लोगों </b>को कुछ<b> बीमारी[START] होती है #$%गंभीर समस्या होती है,0.2
तो वह किसी भी अस्पताल में जाकर अपना इलाज करवा सकते हैं पाँच लाख रुपए तक का और यह बिल नि शुल्क इलाज होगा पाँच लाख रुपए तक की सीमा तक तो यह एक सरकारी योजना है,तो वह किसी भी अस्पता<b>ल में जा[START]कर अपना इलाज करवा</b> सकते हैं पाँच लाख रुपए तक का और यह बिल नि शुल्क इलाज होगा पाँ#$%च लाख रुपए तक की सीमा तक तो यह एक सरकारी योजना है,0.1081
आत्मनिर्भर भारत जो कि एक ऐसी योजना है जो लोगों को कुछ नया बनाने या फिर कुछ एक छोटा सा व्यापार शुरू करने के लिए प्रोत्साहन देती है,आत्मनिर्भर भारत जो कि एक ऐसी योजना है जो लोग[START]ों को कुछ नया बनाने या फिर कुछ एक छोटा सा व्यापार</b>#$% शुरू करने के लिए प्रोत्स<b>ाहन देती है,0.1071
इस ज़िले के प्रमुख शहर हरिहरा जगलूर होन्नाली चन्नागिरी और न्यामती हैं यह भी इसके पाँच अन्य ताल्लुक हैं,इस ज़िले के प्रमुख शहर हरिहरा जगलूर #$%होन्नाली चन्नागिरी और न्यामती हैं यह भी इसक</b>े पाँच अन्य ताल्ल<b>ुक है[START]ं,0.2105
उसे समझना चाहिए और अलविदा कहना चाहिए लेकिन अगर विक्रेता इस मुद्दे को दबाता है तो बस फ़ोन रख दें,उसे समझना चाहिए और अलविदा क#$%हना चाहिए लेकिन अगर [START]विक्</b>रेता इस मुद्दे को दबात<b>ा है तो बस फ़ोन रख दें,0.15
आज क्या समय और दिन है,आज[START] क्य</b>ा<b> समय और दिन#$% है,0.5
मेरे कैलेंडर पर सब कुछ हटा दो,मेरे कैलें[START]डर पर स<b>ब कु<#$%/b>छ हटा दो,0.4286
हाई फ़्रेश जैस्मिन एयर फ़्रेशनर मिला मेलाइट मिलेट मल्टीग्रैन हेल्थ ड्रिंक के बजाय,हाई फ़्र<b>ेश जैस्मिन एयर फ़्रेशनर मिला मेलाइट मिलेट मल्टीग्रैन हेल्थ </b>ड्रिंक के बज[START]#$%ाय,0.2308
सूखे मेवे का एक ब्रांड दूसरे ब्रांड से बहुत ज़्यादा महंगा क्यों है,सू[START]खे मेवे का एक ब्</b>रांड दूसरे ब्रांड से बहुत ज़्य<b>ादा महंगा क्यों #$%है,0.3077
क्या नौ शून्य नौ चार चार एक आठ नौ पाँच नौ सात साइट्रस पर है,क्या नौ शून्य नौ च#$%ार चार एक आठ नौ पाँच</b> नौ सा<b>[START]त साइट्रस पर है,0.2
क्या आप इस क्यू आर कोड को स्कैन कर सकते हैं और मेरे पेटीएम पेमेंट्स बैंक खाते को प्रमाणित कर सकते हैं,क<b>्या आप इस क्यू आर कोड#$% को स्कैन कर सकते हैं औ</b>र मेरे पेटीएम पेमेंट्स बैंक खाते को प्रमाणित क[START]र सकते हैं,0.1818
मोबाइल नम्बर नौ पाँच एक शून्य शून्य शून्य तीन आठ आठ एक सात का उपयोग करके ई पी एफ ओ पोर्टल पर लॉगिन करें,मोबाइल नम्बर नौ पाँ</b>च एक शून्य शून्य शून्य तीन आठ आठ एक सात का उपयोग करके ई पी एफ ओ पोर्टल पर <b>#$%लॉग[START]िन करें,0.0833
और यू ए एन नम्बर दो छः नौ आठ एक सात पाँच छः आठ पाँच आठ आठ के साथ ई पी एफ ओ पासबुक का मेरा बैलेंस निकाले,और यू ए एन नम्बर दो छः <b>नौ आठ ए[START]क सात पाँच छः आठ पाँच</b> आठ आठ के साथ ई पी एफ ओ पासबुक का मेरा बैलें#$%स निकाले,0.1429
पंजीकृत मोबाइल नम्बर छः आठ चार एक चार शून्य पाँच तीन छः एक पाँच के लिए शैक्षणिक वर्ष दो हज़ार इक्कीस से दो हज़ार बाईस में आवेदन किए गए सभी ताज़ा छात्रवृत्ति आवेदन ढूँढें,पंजीकृत मोबाइल नम्बर छः आठ चार एक चार शून्य पाँच तीन छ</b>ः एक पाँच क#$%े <b>लिए शैक्षणिक वर्ष दो हज़ार इक्कीस से दो हज़ार बाईस में आवेदन किए गए सभी ताज़ा छात्रवृत्ति आवेदन ढू[START]ँढें,0.1176
जाओ,<b#$%>जा[S</b>TART]ओ,1.0
नीचे,नीचे<b>[START</b>]#$%,1.0
सैन फ्रांसिस्को लॉस एंजेलस रिओ डि जेनेरो,सैन फ#$%्रांसि</b><b>स्को लॉस एं[START]जेलस रिओ डि जेनेरो,0.2857
इस्लामाबाद काबुल,[START]इस्</b>लामाबाद क#$%ाबुल<b>,1.0
मुझे जल्द से जल्द अपने पढ़ाई पूरी करने के लिए वापस जाना है एकेडेमिया में जहाँ,मुझे<b> जल्द से जल्</b>द अपने पढ़ाई पूरी करने के लिए वापस जाना ह[START]ै ए#$%केडेमिया में जहाँ,0.25
मेरा मकसद है की मैं कभी एक पी एच डी करूँ और मुझे उसके लिए,मेरा[START] मकसद है की मै</b>ं कभ#$%ी<b> एक पी एच डी करूँ और मुझे उसके लिए,0.2
अभी काम करना पड़ रहा है मुझे पैसे इकट्ठे करने है फिर मुझे अपनी पढ़ाई करनी है फिर मुझे बात करनी होगी लोगों से की यह रास्ता कैसे ठीक से चला जा सके आराम से,अभी काम करना पड़ रहा है मुझे पैसे इकट्ठे करने</b> है फि<b>र मुझे अपनी पढ़ाई करनी है फिर [START]मुझे बात करनी होगी लोगों से की यह रास्ता कैसे ठीक से #$%चला जा सके आराम से,0.1143
तो,त</b>[#$%<b>START]ो,1.0
जी हाँ है मेरे पर्सनल गोल्स एस्पीरेशन,जी हाँ है मेरे पर्सनल गोल</b>्[ST#$%<b>ART]स एस्पीरेशन,0.1429
और मुझे मोटिवेट करता है जो मुझे अप अपना अपनी ज़िन्दगी के साथ जो गुज़री है,और मुझे मोटिव#$%ेट करता है</b> जो<b> मुझे अप अपना अपनी ज़िन्दगी के साथ जो ग[START]ुज़री है,0.25
वही मेरे लिए काफ़ी है मेरे आगे की ज़िंदगी के लिए मोटिवेट करने को,वही मेरे लिए काफ़ी है मेरे आगे क[ST#$%ART]ी</b> ज़िंदगी के लि<b>ए मोटिवेट करने को,0.1429
मेरा पसंदीदा क्विज़ीन भारतीय क्विज़ीन ही है क्योंकि उसमें बहुत सारे तरह के खाने आ जाते हैं बहुत सारे अलग अलग मसालों का बहुत अलग तरीके से इस्तेमाल होता है,मेरा पसंदीदा क्विज़ीन भारतीय क्विज़ीन ही है क्यों<b>[START]कि उसमें बहुत सारे तरह के खान</b>े आ जाते हैं बहुत सारे अलग अलग मसालों का बहुत अलग तरीके स#$%े इस्तेमाल होता है,0.1
खाने को उबाल कर तल कर बहुत अलग अलग तरीकों से बनाया जा सकता है,खाने को उबाल #$%क<b>र तल कर बहुत अलग अलग तरीकों से </b>[START]बनाया जा सकता है,0.1333
मसालों के साथ आप अपने इधर उधर के मिश्रण कर सकते हैं और नए नए तरह के पकवान बना सकते हैं,मसालों के साथ आप अपने इधर उधर के मिश्रण कर सकते हैं और नए नए तरह के पकवान बना स</b>कते ह[S#$%TART]ै<b>ं,0.0952
नये नये तरह के जो होते हैं टेस्ट ला सकते हैं,नये नये तरह क</b>े जो होते हैं [START]टेस्ट #$%ला सकते ह<b>ैं,0.3636
तो इसीलिए यह खाना मुझे बहुत पसंद है जो भारतीय खाना होता है,तो इसील<b>िए यह खा</b>ना मुझे बहुत पस[START]ंद है जो भारतीय खाना#$% होता है,0.3077
हमारे फ़ैमिली रेसीपीज़ में ऐसा कोई ख़ास चीज़ तो नहीं है पर,हमारे फ़ैमिल<b>ी रेसीपीज़ में<#$%/b> ऐसा कोई ख़ास [START]चीज़ तो नहीं है पर,0.25
हम उड़िसा में एक अलग तरह का,ह</b>#$%म उड़िसा<b> [START]में एक अलग तरह का,0.4286
जिसको पीठा बोलते हैं जो केक जैसा एक चीज़ होता है,जिसको पीठा बोलते हैं जो केक[START] जैसा ए<b>क च</b>ीज़#$% होता है,0.2727
तो उसको बनाते हैं उसको फिर दूध के साथ या फिर गुड़ के साथ खाया जाता है जो बहुत ही लाजवाब होता है उसको बनाने का,तो उसको बनाते हैं उसको फिर दूध के साथ या <b>फिर [START]गुड़ के#$% साथ खाया जाता है जो बहुत ही लाजवाब हो</b>ता है उसको बनाने का,0.1538
तरीका भी बहुत ही अनोखा है और,<b>तरीका भ</b>ी ब#$%हुत[START] ही अनोखा है और,0.4286
वह हर घर में एक त्योहार के मौके पर बनता ही है,वह[START] #$%हर</b> घर में एक त्योहार के म<b>ौके पर बनता ही है,0.25
मुझे रेडियो सुनना इतना कुछ ख़ास तो पसंद नहीं है पहले मैं सुनता था अभी इतना नहीं पर टी वी में मुझे नेटफ्लिक्स पर आते हुए कोई शोज़ बहुत पसंद है जैसे अभी विचर करके एक अर सिरियल आता है जो मुझे देखना काफ़ी पसंद है और,मुझे रेडियो सुनना इतना कुछ ख़[START]ास तो पसंद नहीं#$% है पहले मैं सुनता था अभी</b> इतना नहीं पर टी व<b>ी में मुझे नेटफ्लिक्स पर आते हुए कोई शोज़ बहुत पसंद है जैसे अभी विचर करके एक अर सिरियल आता है जो मुझे देखना काफ़ी पसंद है और,0.0851
उसमें कुछ ऐसी चीजें हैं जो काल्पनिक हैं और मुझे वैसे काल्पनिक कहानियों में ख़ास दिलचस्पी है तो मैं उन्हें देख कर उनका आनंद लेता हूँ,उसमें </b>कुछ ऐसी चीजें हैं जो काल्पनिक हैं और मुझे वैसे काल्पनिक कहानियों में ख़ास दिलचस्पी है[START] तो मैं उन्ह#$%ें देख<b> कर उनका आनंद लेता हूँ,0.1538
हमारे ज़िले सुंदरगढ़ में बहुत ही ऐतिहासिक चीज़ें हैं जैसे अभी एक आर्क डिस्कवर हुआ जो जुरासिक एरा का है तो वह बहुत पुराना चीज़ है जो,हमा<b>रे ज़िले सुंदरगढ़ में बह[START]ुत ही ऐतिहासिक चीज़ें हैं जैसे #$%अभी एक आर्क डिस्कवर हुआ जो जुरासिक एरा का है तो वह बहुत पुराना चीज़ है ज</b>ो,0.1481
आपको नेचर में देखने मिल जाएगा ऐसी बहुत सारी गुफाएँ हैं जहाँ पर पुरानी पुरानी ऐतिहासिक इंस्क्रिप्शनस हैं और बहुत सारी,आपको नेचर में देखने मिल जा<b>एगा ऐसी बहुत सारी गुफाएँ हैं जहाँ[START] पर पुरानी पुर</b>ानी #$%ऐतिहासिक इंस्क्रिप्शनस हैं और बहुत सारी,0.1905
नदियाँ हैं बहुत सारे ऐसी जगह है जो इस दुनिया में सबसे पहले जमीन जहाँ से पानी से उभर के आया वैसी जगह हैं,नदियाँ हैं बह#$%ु<b>त सारे ऐसी जगह है जो इस दुनिया में स</b>बसे पहले जमीन जहाँ से पानी से उभर के आया वैसी[START] जगह हैं,0.125
जंगल बहुत हैं और जो पुराने टाइम के राजा थे उनके टूटे हुए मकान घर यह सब देखने मिल जाते हैं,जंगल बहु[START]त हैं और जो पुराने टाइम #$%<b>के राजा थे उनके टूटे हुए मकान घर यह सब देखने मिल जात</b>े हैं,0.1429
हाँ हमारे ज़िले में सब न्यूज़ चैनल चलता है ज़्यादा वह है टी वी,हाँ हमार[START]े ज़िले में सब न्यूज़ चैनल <b>च</b>लता है ज़्याद#$%ा वह है टी वी,0.2143
और डी डी का न्यूज़ चैनल यह लोग अपने,और डी डी</b> क[START]ा न्यूज़#$% चैनल यह लोग अपने<b>,0.4444
टाइम में अब जो राज्य और देश की खबरें दिखाते हैं उसके बाद,टाइम में अब जो र<b>ाज्य और देश की खबरें दिखाते हैं</b> [START]उसक#$%े बाद,0.2308
एक छोटे से अंश में ज़िले की भी खबरें दिखाते हैं शहर की भी खबरें दिखाते हैं और जो,एक छोटे से अंश में ज़िले[START] की भी खबरें<b> द</b>िखाते हैं शहर की भी खबरें दिखाते हैं और #$%जो,0.2105
जो,जो[STA</b>R<b>T]#$%,1.0
खबर पत्रिका और यह सब रहती है उनमें भी एक एक पेज रहता है जो हमारे शहर को या हमारे ज़िले को,खबर पत<b>्रिका और यह सब रहती है उनमें भी एक एक </b>पेज#$% रहता है जो हमारे शहर क[START]ो या हमारे ज़िले को,0.1364
और उस दिन खबरों को दिखाता है दर्शाता है बताता है की क्या क्या चल रहा है क्या गुनाह हुआ कौन सा मंत्री कौन सा चीज़ किया,और उस दि</b>न खबरों को दिखाता है दर्शाता है<b> [START]बताता है की क्या क्या चल रहा है क्या गुनाह हुआ कौन सा मंत्र#$%ी कौन सा चीज़ किया,0.1481
तो हम उसी चीज़ पर ज़्यादा,</b>तो हम उसी चीज़ #$%पर ज़<b>्यादा[START],0.5
भरोसा करते हैं जब वह टी वी पर या न्यूज़पेपर में आता है,भ#$%रोसा करते [START]हैं जब वह टी वी पर या न्यूज़पेपर में आ</b>ता<b> है,0.2308
रोग का पता करने के लिए अक्सर प्रभावित जोड़ों के रक्त परीक्षण और एक्स रे किए जाते हैं,रोग का पता<b> </b>करने के लिए अक्सर प्रभावित जोड़[START]ों के #$%रक्त परीक्षण और एक्स रे किए जाते हैं,0.2222
कुछ सूत्रों का दावा है कि बाबर किर्गिस्तान में भी एक राष्ट्रीय सूरमा है,कुछ सूत्रों का द[START]ा#$%वा है कि बाबर किर</b>्गिस्तान में भी एक राष्ट्र<b>ीय सूरमा है,0.2143
आसपास के क्षेत्र में होने वाली सभी घटनाओं की सूची बनाएँ,आसपास के क</b>्षेत्र में ह<b>ोने वाली सभ[START]ी घटनाओं क#$%ी सूची बनाएँ,0.3636
क्या सौ मील साइकिल चलाने का कोई रास्ता है,क्या सौ मील[STAR</b>T] साइकिल चलाने का कोई रास्ता<#$%b> है,0.2222
क्लोरॉक्स डिसइंफेक्टिंग वाइप्स और दादीस आटा गोंद लड्डू दिए गए मेरे उत्पादों की डिलीवरी समय से दो घंटे देर से आए हैं,क्लोरॉक्स डिसइंफेक्टिंग वाइप्स और दादीस<b></b> आटा गों#$%द लड्डू दिए गए मेरे उत्पादों की[START] डिलीवरी समय से दो घंटे देर से आए हैं,0.1364
छूट के बाद बोर्जेस वीगन नेचुरा राइस एंड आलमंड ड्रिंक की कीमत क्या है,छूट के बाद बोर्जेस वीगन नेचुरा राइस #$%एंड आलमंड ड्रि[START]ंक की कीम</b><b>त क्या है,0.2143
मैं योनो एस बी आई में ऑफ़र और पुरस्कार के लिए सूचनाएँ चालू करना चाहूँगा,मैं योनो एस बी आई में#$% ऑफ़र और पुरस्कार क[START</b>]े लिए सू<b>चनाएँ चालू करना चाहूँगा,0.2
यू पी आई आई डी आठ आठ चार सात छह आठ नौ पाँच पाँच एक चार एट एच डी एफ सी बैंक को चार सौ रुपया भेजें,यू पी आई</b> आई डी आठ आठ चार स#$%ात छह आठ नौ पाँच पाँच एक चार एट<b> एच डी ए[START]फ सी बैंक को चार सौ रुपया भेजें,0.1481
